id,log_report_type,volume
15803,log_report_type_217,1
13480,log_report_type_74,7
13480,log_report_type_196,7
11928,log_report_type_74,1
8963,log_report_type_74,4
8963,log_report_type_196,4
10844,log_report_type_196,6
10844,log_report_type_74,5
13067,log_report_type_74,6
13067,log_report_type_196,6
9769,log_report_type_74,2
15970,log_report_type_196,2
15970,log_report_type_74,2
6715,log_report_type_74,1
6715,log_report_type_196,1
5206,log_report_type_133,1
16675,log_report_type_74,3
16675,log_report_type_196,3
5468,log_report_type_132,1
5468,log_report_type_217,1
2854,log_report_type_218,1
2854,log_report_type_133,1
8225,log_report_type_196,1
15497,log_report_type_172,1
15497,log_report_type_56,1
10940,log_report_type_134,1
10940,log_report_type_219,1
8120,log_report_type_178,1
8120,log_report_type_68,1
15689,log_report_type_80,5
15689,log_report_type_201,3
5597,log_report_type_201,4
5597,log_report_type_80,4
5597,log_report_type_68,1
4315,log_report_type_80,1
11976,log_report_type_80,2
11976,log_report_type_134,1
11976,log_report_type_201,3
11976,log_report_type_219,1
268,log_report_type_201,1
11609,log_report_type_201,2
15967,log_report_type_273,2
15967,log_report_type_345,1
15967,log_report_type_68,2
15967,log_report_type_179,2
2184,log_report_type_345,1
2184,log_report_type_68,2
2184,log_report_type_170,8
2184,log_report_type_179,2
2184,log_report_type_273,2
2184,log_report_type_222,2
2184,log_report_type_304,2
2184,log_report_type_54,8
17071,log_report_type_306,1
17071,log_report_type_223,1
13185,log_report_type_246,2
13185,log_report_type_170,1
13185,log_report_type_179,6
13185,log_report_type_326,1
13185,log_report_type_68,7
17329,log_report_type_54,2
17329,log_report_type_246,1
17329,log_report_type_170,2
9509,log_report_type_54,2
9509,log_report_type_273,1
9509,log_report_type_170,1
9509,log_report_type_68,1
587,log_report_type_273,2
587,log_report_type_179,5
587,log_report_type_345,2
587,log_report_type_68,7
14586,log_report_type_54,5
14586,log_report_type_170,5
14586,log_report_type_273,3
3967,log_report_type_345,2
3967,log_report_type_68,4
3967,log_report_type_179,2
4941,log_report_type_68,1
4941,log_report_type_170,1
16781,log_report_type_170,3
16781,log_report_type_54,2
16781,log_report_type_273,2
15684,log_report_type_134,1
15684,log_report_type_219,1
525,log_report_type_273,2
525,log_report_type_68,2
525,log_report_type_179,1
17856,log_report_type_54,2
17856,log_report_type_68,2
17856,log_report_type_273,2
6932,log_report_type_273,2
6932,log_report_type_68,3
9787,log_report_type_54,2
9787,log_report_type_87,3
9787,log_report_type_209,5
9787,log_report_type_345,3
9787,log_report_type_273,2
4740,log_report_type_345,3
4740,log_report_type_273,3
4053,log_report_type_170,2
6376,log_report_type_68,1
6376,log_report_type_273,2
6376,log_report_type_170,4
6376,log_report_type_54,4
13330,log_report_type_170,1
13330,log_report_type_273,1
13330,log_report_type_54,1
8036,log_report_type_345,1
8036,log_report_type_273,1
3895,log_report_type_54,2
3895,log_report_type_170,2
333,log_report_type_68,1
333,log_report_type_273,1
16024,log_report_type_170,13
16024,log_report_type_54,13
10696,log_report_type_68,6
10696,log_report_type_54,9
10696,log_report_type_170,13
17505,log_report_type_273,1
17505,log_report_type_179,1
17505,log_report_type_68,1
17505,log_report_type_345,1
4045,log_report_type_54,30
4045,log_report_type_345,7
4045,log_report_type_68,44
18399,log_report_type_170,3
18399,log_report_type_179,4
18399,log_report_type_273,1
18399,log_report_type_345,3
18399,log_report_type_68,4
18399,log_report_type_54,10
11874,log_report_type_179,3
11874,log_report_type_68,3
11874,log_report_type_345,2
11874,log_report_type_273,2
17062,log_report_type_179,2
17062,log_report_type_68,2
17062,log_report_type_345,2
8042,log_report_type_170,6
8042,log_report_type_54,9
11725,log_report_type_54,15
11725,log_report_type_170,10
750,log_report_type_170,6
750,log_report_type_54,6
7315,log_report_type_54,3
7315,log_report_type_170,3
16339,log_report_type_54,4
16339,log_report_type_170,4
2212,log_report_type_54,4
2212,log_report_type_170,3
7545,log_report_type_113,1
7545,log_report_type_54,1
7545,log_report_type_26,1
7545,log_report_type_170,1
7545,log_report_type_209,5
7545,log_report_type_87,6
14767,log_report_type_54,5
14767,log_report_type_170,5
5282,log_report_type_54,6
5282,log_report_type_170,5
12389,log_report_type_54,1
1380,log_report_type_170,2
1380,log_report_type_54,2
10409,log_report_type_219,1
10409,log_report_type_134,1
10658,log_report_type_170,1
6144,log_report_type_170,3
6144,log_report_type_54,1
6144,log_report_type_68,2
10370,log_report_type_170,4
10370,log_report_type_54,6
17852,log_report_type_54,9
17852,log_report_type_170,8
5032,log_report_type_54,1
5032,log_report_type_170,1
5370,log_report_type_54,5
5370,log_report_type_170,3
12273,log_report_type_170,1
12273,log_report_type_54,4
1998,log_report_type_54,10
1998,log_report_type_170,10
17379,log_report_type_54,5
17379,log_report_type_170,1
252,log_report_type_54,2
14875,log_report_type_54,6
14875,log_report_type_170,1
6834,log_report_type_54,3
6834,log_report_type_170,2
9158,log_report_type_54,5
9158,log_report_type_170,6
8694,log_report_type_170,5
8694,log_report_type_54,9
7348,log_report_type_54,7
7348,log_report_type_170,2
12661,log_report_type_54,81
12661,log_report_type_20,1
12661,log_report_type_103,13
12661,log_report_type_170,53
7171,log_report_type_170,16
7171,log_report_type_103,8
7171,log_report_type_54,39
4733,log_report_type_103,16
4733,log_report_type_54,38
4733,log_report_type_170,12
1931,log_report_type_170,13
1931,log_report_type_103,9
1931,log_report_type_54,26
14047,log_report_type_54,3
14047,log_report_type_170,1
611,log_report_type_54,1
611,log_report_type_68,1
611,log_report_type_170,3
9354,log_report_type_54,2
15287,log_report_type_54,1
13403,log_report_type_54,2
13403,log_report_type_170,3
982,log_report_type_54,2
8581,log_report_type_54,1
7504,log_report_type_170,1
7504,log_report_type_54,1
17653,log_report_type_182,1
17653,log_report_type_62,1
2741,log_report_type_182,1
2741,log_report_type_155,10
10977,log_report_type_219,1
10977,log_report_type_134,1
8359,log_report_type_170,2
8359,log_report_type_68,1
8359,log_report_type_54,1
7385,log_report_type_170,5
8467,log_report_type_280,1
8467,log_report_type_54,1
8467,log_report_type_170,1
11740,log_report_type_68,1
9778,log_report_type_170,1
9778,log_report_type_54,1
15626,log_report_type_170,6
15626,log_report_type_54,4
3949,log_report_type_54,1
3663,log_report_type_280,1
17209,log_report_type_54,1
17209,log_report_type_170,2
400,log_report_type_170,2
400,log_report_type_54,3
4861,log_report_type_170,1
805,log_report_type_170,7
805,log_report_type_86,1
805,log_report_type_62,1
805,log_report_type_54,6
805,log_report_type_182,1
805,log_report_type_207,1
11989,log_report_type_170,18
11989,log_report_type_54,25
748,log_report_type_170,10
748,log_report_type_54,11
10508,log_report_type_155,10
10508,log_report_type_207,1
10508,log_report_type_170,2
10508,log_report_type_182,1
5977,log_report_type_170,2
5977,log_report_type_54,2
2090,log_report_type_54,1
5257,log_report_type_54,4
5257,log_report_type_170,4
8159,log_report_type_54,10
8159,log_report_type_170,12
1135,log_report_type_54,6
1135,log_report_type_170,6
6679,log_report_type_87,1
6679,log_report_type_54,3
6679,log_report_type_170,2
6313,log_report_type_54,2
1231,log_report_type_54,2
1231,log_report_type_170,3
1706,log_report_type_280,1
1706,log_report_type_87,1
16741,log_report_type_80,2
4629,log_report_type_71,1
4629,log_report_type_193,2
3491,log_report_type_201,6
3491,log_report_type_80,7
9852,log_report_type_80,4
9852,log_report_type_201,3
10293,log_report_type_80,16
10293,log_report_type_201,10
9596,log_report_type_80,2
9596,log_report_type_201,3
5300,log_report_type_80,18
5300,log_report_type_201,18
15871,log_report_type_80,8
15871,log_report_type_201,6
1566,log_report_type_71,3
1566,log_report_type_193,3
4254,log_report_type_193,1
4254,log_report_type_71,2
4254,log_report_type_201,1
4254,log_report_type_80,1
2652,log_report_type_201,3
2652,log_report_type_80,6
484,log_report_type_71,1
484,log_report_type_80,7
484,log_report_type_201,7
484,log_report_type_193,1
1588,log_report_type_80,2
1588,log_report_type_201,4
10561,log_report_type_80,1
10561,log_report_type_201,2
7174,log_report_type_201,1
7174,log_report_type_80,4
12209,log_report_type_80,3
12209,log_report_type_201,1
17627,log_report_type_193,4
17627,log_report_type_71,3
3701,log_report_type_134,1
3701,log_report_type_219,1
15517,log_report_type_80,3
15517,log_report_type_193,3
15517,log_report_type_201,2
15517,log_report_type_71,3
16136,log_report_type_76,5
16136,log_report_type_198,7
16136,log_report_type_193,6
16136,log_report_type_80,3
16136,log_report_type_71,6
16136,log_report_type_201,3
9720,log_report_type_201,4
9720,log_report_type_80,6
9720,log_report_type_76,13
9720,log_report_type_198,16
9720,log_report_type_193,2
9720,log_report_type_71,2
5184,log_report_type_137,1
5184,log_report_type_201,1
5184,log_report_type_2,1
5184,log_report_type_80,2
11581,log_report_type_201,4
11581,log_report_type_80,7
6327,log_report_type_80,1
6327,log_report_type_201,1
16645,log_report_type_80,2
16645,log_report_type_201,2
1704,log_report_type_71,2
1704,log_report_type_201,18
1704,log_report_type_80,9
1704,log_report_type_193,1
4279,log_report_type_80,7
4279,log_report_type_201,5
12527,log_report_type_71,4
12527,log_report_type_201,5
12527,log_report_type_193,3
12527,log_report_type_80,9
47,log_report_type_193,4
47,log_report_type_71,2
47,log_report_type_80,3
5617,log_report_type_80,6
5617,log_report_type_201,2
8530,log_report_type_201,2
8530,log_report_type_80,5
11653,log_report_type_80,4
13920,log_report_type_80,18
3191,log_report_type_80,10
3191,log_report_type_201,7
6439,log_report_type_76,1
6439,log_report_type_80,6
6439,log_report_type_198,2
6439,log_report_type_201,5
15350,log_report_type_76,1
5512,log_report_type_198,2
5512,log_report_type_76,1
16346,log_report_type_201,1
16346,log_report_type_80,2
12308,log_report_type_80,2
12308,log_report_type_201,1
12308,log_report_type_71,2
14668,log_report_type_71,1
16441,log_report_type_71,1
16562,log_report_type_193,1
16562,log_report_type_71,2
9919,log_report_type_80,5
9919,log_report_type_201,4
12731,log_report_type_201,2
12731,log_report_type_71,3
12731,log_report_type_193,2
12731,log_report_type_80,5
17525,log_report_type_80,11
17525,log_report_type_201,6
2829,log_report_type_80,3
2829,log_report_type_201,3
13065,log_report_type_201,6
13065,log_report_type_80,10
13888,log_report_type_80,1
2067,log_report_type_80,6
17949,log_report_type_80,1
886,log_report_type_71,2
886,log_report_type_193,4
18120,log_report_type_71,1
18120,log_report_type_80,1
17434,log_report_type_76,1
17434,log_report_type_71,1
4884,log_report_type_201,1
4884,log_report_type_80,4
7017,log_report_type_201,2
7017,log_report_type_80,3
18407,log_report_type_80,2
18407,log_report_type_201,1
17867,log_report_type_201,1
17867,log_report_type_193,2
17867,log_report_type_80,3
17867,log_report_type_71,2
17134,log_report_type_80,3
14131,log_report_type_201,17
14131,log_report_type_80,13
6517,log_report_type_201,3
6517,log_report_type_80,4
10666,log_report_type_193,5
10666,log_report_type_71,2
10666,log_report_type_80,3
10666,log_report_type_201,4
14592,log_report_type_193,1
14592,log_report_type_71,2
8759,log_report_type_193,2
8759,log_report_type_71,2
7878,log_report_type_193,5
7878,log_report_type_68,1
7878,log_report_type_80,3
13792,log_report_type_80,1
17833,log_report_type_201,3
17833,log_report_type_80,3
17833,log_report_type_71,1
14360,log_report_type_80,1
14360,log_report_type_201,1
4591,log_report_type_68,7
16142,log_report_type_80,1
16142,log_report_type_68,4
628,log_report_type_68,4
893,log_report_type_82,30
893,log_report_type_203,19
893,log_report_type_56,4
893,log_report_type_172,6
11341,log_report_type_82,17
11341,log_report_type_203,5
6581,log_report_type_80,6
6581,log_report_type_82,12
13606,log_report_type_82,25
13606,log_report_type_203,7
10407,log_report_type_203,7
10407,log_report_type_82,14
17931,log_report_type_82,12
17931,log_report_type_203,10
6564,log_report_type_82,20
6564,log_report_type_203,9
9848,log_report_type_82,40
9848,log_report_type_203,4
9598,log_report_type_201,1
9598,log_report_type_82,10
9598,log_report_type_203,4
12282,log_report_type_80,2
15099,log_report_type_68,1
11207,log_report_type_203,1
11207,log_report_type_80,6
11207,log_report_type_82,37
11207,log_report_type_201,2
6160,log_report_type_82,12
6160,log_report_type_203,4
12569,log_report_type_82,6
12569,log_report_type_201,2
12569,log_report_type_80,1
12569,log_report_type_203,2
10492,log_report_type_203,3
10492,log_report_type_82,10
1126,log_report_type_172,1
1126,log_report_type_82,4
1126,log_report_type_201,2
1126,log_report_type_56,2
1126,log_report_type_203,2
1126,log_report_type_80,1
3684,log_report_type_203,2
3684,log_report_type_74,17
3684,log_report_type_201,7
3684,log_report_type_82,4
3684,log_report_type_80,8
3684,log_report_type_196,17
11968,log_report_type_196,18
11968,log_report_type_74,18
11968,log_report_type_80,1
11968,log_report_type_203,2
11968,log_report_type_82,6
11968,log_report_type_201,1
9372,log_report_type_196,22
9372,log_report_type_203,2
9372,log_report_type_82,2
9372,log_report_type_80,4
9372,log_report_type_201,6
9372,log_report_type_74,22
1477,log_report_type_80,2
1477,log_report_type_201,1
1477,log_report_type_203,6
1477,log_report_type_82,12
14661,log_report_type_68,1
14997,log_report_type_82,2
14997,log_report_type_201,3
14997,log_report_type_80,6
2322,log_report_type_196,1
2322,log_report_type_82,26
2322,log_report_type_203,22
2322,log_report_type_74,1
7354,log_report_type_68,1
7354,log_report_type_203,6
7354,log_report_type_201,7
7354,log_report_type_82,8
7354,log_report_type_80,11
11981,log_report_type_80,6
11981,log_report_type_82,6
11981,log_report_type_203,1
7279,log_report_type_74,1
7279,log_report_type_196,1
7279,log_report_type_203,18
7279,log_report_type_82,20
386,log_report_type_203,16
386,log_report_type_74,1
386,log_report_type_196,1
386,log_report_type_82,52
386,log_report_type_80,2
7835,log_report_type_82,24
7835,log_report_type_201,4
7835,log_report_type_203,9
7835,log_report_type_80,3
12590,log_report_type_203,15
12590,log_report_type_82,48
4092,log_report_type_82,12
4092,log_report_type_203,7
4092,log_report_type_80,2
14100,log_report_type_201,2
14100,log_report_type_82,27
14100,log_report_type_80,2
14100,log_report_type_203,20
9722,log_report_type_82,1
12495,log_report_type_82,4
12227,log_report_type_203,9
12227,log_report_type_82,16
5693,log_report_type_80,2
5693,log_report_type_203,4
5693,log_report_type_82,35
13688,log_report_type_203,1
13688,log_report_type_82,10
17825,log_report_type_82,3
11878,log_report_type_203,3
11878,log_report_type_82,4
13552,log_report_type_201,1
13552,log_report_type_82,4
13552,log_report_type_203,3
13552,log_report_type_80,5
10520,log_report_type_203,10
10520,log_report_type_82,43
10137,log_report_type_203,5
10137,log_report_type_80,24
10137,log_report_type_82,11
10137,log_report_type_201,2
855,log_report_type_80,9
855,log_report_type_203,24
855,log_report_type_201,13
855,log_report_type_82,28
17557,log_report_type_82,15
17557,log_report_type_203,7
3667,log_report_type_82,66
3667,log_report_type_203,30
11352,log_report_type_219,1
11352,log_report_type_203,4
11352,log_report_type_82,4
11352,log_report_type_134,1
13408,log_report_type_201,6
13408,log_report_type_80,15
13408,log_report_type_82,11
13408,log_report_type_203,7
5178,log_report_type_203,2
5178,log_report_type_82,6
7372,log_report_type_139,1
7372,log_report_type_201,38
7372,log_report_type_43,1
7372,log_report_type_8,4
7372,log_report_type_2,1
