id,assembly_line_type
8599,assembly_line_type_6
8599,assembly_line_type_8
5484,assembly_line_type_6
5484,assembly_line_type_8
9610,assembly_line_type_6
11215,assembly_line_type_6
11215,assembly_line_type_8
9944,assembly_line_type_1
3861,assembly_line_type_6
3861,assembly_line_type_8
7452,assembly_line_type_6
11994,assembly_line_type_4
11994,assembly_line_type_8
4651,assembly_line_type_8
861,assembly_line_type_4
861,assembly_line_type_8
6321,assembly_line_type_6
6321,assembly_line_type_8
5379,assembly_line_type_6
5379,assembly_line_type_8
3693,assembly_line_type_8
3693,assembly_line_type_6
5190,assembly_line_type_8
5190,assembly_line_type_1
5190,assembly_line_type_6
5340,assembly_line_type_8
5340,assembly_line_type_6
8566,assembly_line_type_6
8566,assembly_line_type_8
4146,assembly_line_type_8
4146,assembly_line_type_6
11291,assembly_line_type_8
11291,assembly_line_type_6
3842,assembly_line_type_2
2353,assembly_line_type_8
10530,assembly_line_type_8
14233,assembly_line_type_8
4747,assembly_line_type_8
5043,assembly_line_type_8
16588,assembly_line_type_2
3156,assembly_line_type_8
14994,assembly_line_type_8
6749,assembly_line_type_8
4300,assembly_line_type_8
7624,assembly_line_type_2
3974,assembly_line_type_2
1351,assembly_line_type_2
9485,assembly_line_type_2
13841,assembly_line_type_2
17730,assembly_line_type_2
3451,assembly_line_type_2
1789,assembly_line_type_2
12373,assembly_line_type_8
9276,assembly_line_type_8
6418,assembly_line_type_8
15844,assembly_line_type_8
14903,assembly_line_type_2
6218,assembly_line_type_8
8662,assembly_line_type_8
2842,assembly_line_type_2
16558,assembly_line_type_8
2499,assembly_line_type_8
5839,assembly_line_type_8
1601,assembly_line_type_8
6416,assembly_line_type_8
5272,assembly_line_type_8
11395,assembly_line_type_8
6644,assembly_line_type_8
13239,assembly_line_type_8
7912,assembly_line_type_8
883,assembly_line_type_8
4460,assembly_line_type_8
8134,assembly_line_type_8
3726,assembly_line_type_8
9647,assembly_line_type_8
1481,assembly_line_type_8
12651,assembly_line_type_8
14467,assembly_line_type_8
13883,assembly_line_type_8
11694,assembly_line_type_8
6450,assembly_line_type_8
9885,assembly_line_type_8
9885,assembly_line_type_2
16982,assembly_line_type_8
816,assembly_line_type_8
18544,assembly_line_type_8
7476,assembly_line_type_8
16998,assembly_line_type_8
3234,assembly_line_type_8
550,assembly_line_type_8
7951,assembly_line_type_8
12236,assembly_line_type_8
3824,assembly_line_type_8
7319,assembly_line_type_8
242,assembly_line_type_8
14552,assembly_line_type_8
4618,assembly_line_type_8
17659,assembly_line_type_8
1053,assembly_line_type_8
12082,assembly_line_type_8
12284,assembly_line_type_8
12886,assembly_line_type_8
3164,assembly_line_type_8
7645,assembly_line_type_8
13432,assembly_line_type_8
16455,assembly_line_type_8
6300,assembly_line_type_8
12668,assembly_line_type_8
5853,assembly_line_type_8
13531,assembly_line_type_8
11531,assembly_line_type_8
15962,assembly_line_type_8
11194,assembly_line_type_8
13461,assembly_line_type_8
2223,assembly_line_type_8
18197,assembly_line_type_8
4532,assembly_line_type_8
2280,assembly_line_type_8
10377,assembly_line_type_8
14909,assembly_line_type_8
10988,assembly_line_type_8
8765,assembly_line_type_8
10535,assembly_line_type_8
17650,assembly_line_type_8
14443,assembly_line_type_8
7420,assembly_line_type_2
2505,assembly_line_type_8
8567,assembly_line_type_8
3130,assembly_line_type_8
7148,assembly_line_type_8
1225,assembly_line_type_8
8116,assembly_line_type_8
15425,assembly_line_type_8
8950,assembly_line_type_8
13229,assembly_line_type_8
5227,assembly_line_type_8
3225,assembly_line_type_8
16461,assembly_line_type_8
10380,assembly_line_type_8
10615,assembly_line_type_8
1946,assembly_line_type_8
12408,assembly_line_type_8
8875,assembly_line_type_8
10924,assembly_line_type_8
14166,assembly_line_type_8
11915,assembly_line_type_8
5553,assembly_line_type_8
7234,assembly_line_type_8
9260,assembly_line_type_8
4738,assembly_line_type_8
9379,assembly_line_type_8
256,assembly_line_type_8
15359,assembly_line_type_8
7404,assembly_line_type_8
10286,assembly_line_type_8
16899,assembly_line_type_8
3672,assembly_line_type_8
9443,assembly_line_type_8
16520,assembly_line_type_8
18494,assembly_line_type_8
9363,assembly_line_type_8
5451,assembly_line_type_8
2540,assembly_line_type_8
11545,assembly_line_type_8
4678,assembly_line_type_8
11899,assembly_line_type_8
10518,assembly_line_type_8
11425,assembly_line_type_8
2274,assembly_line_type_8
12111,assembly_line_type_8
8361,assembly_line_type_8
7124,assembly_line_type_8
7124,assembly_line_type_7
9762,assembly_line_type_7
9762,assembly_line_type_8
6467,assembly_line_type_8
8132,assembly_line_type_8
8132,assembly_line_type_7
6033,assembly_line_type_7
6033,assembly_line_type_8
17643,assembly_line_type_8
13469,assembly_line_type_8
13469,assembly_line_type_2
8117,assembly_line_type_8
17299,assembly_line_type_7
11377,assembly_line_type_8
2655,assembly_line_type_8
14490,assembly_line_type_8
11330,assembly_line_type_8
1974,assembly_line_type_8
2793,assembly_line_type_8
2793,assembly_line_type_2
4758,assembly_line_type_8
6609,assembly_line_type_8
17706,assembly_line_type_8
1319,assembly_line_type_8
5464,assembly_line_type_8
14197,assembly_line_type_8
13632,assembly_line_type_2
9981,assembly_line_type_8
3755,assembly_line_type_8
8990,assembly_line_type_8
160,assembly_line_type_8
15823,assembly_line_type_8
8240,assembly_line_type_8
13506,assembly_line_type_8
6462,assembly_line_type_2
6462,assembly_line_type_8
2219,assembly_line_type_8
13081,assembly_line_type_2
7423,assembly_line_type_8
7766,assembly_line_type_8
3988,assembly_line_type_8
2017,assembly_line_type_8
14425,assembly_line_type_8
1298,assembly_line_type_8
17829,assembly_line_type_8
948,assembly_line_type_8
2576,assembly_line_type_8
4791,assembly_line_type_8
11063,assembly_line_type_8
13470,assembly_line_type_2
12437,assembly_line_type_2
8903,assembly_line_type_2
12804,assembly_line_type_2
8910,assembly_line_type_2
12399,assembly_line_type_2
2397,assembly_line_type_8
2397,assembly_line_type_2
7057,assembly_line_type_2
17474,assembly_line_type_2
14781,assembly_line_type_2
11712,assembly_line_type_2
10512,assembly_line_type_2
5105,assembly_line_type_2
17671,assembly_line_type_2
3330,assembly_line_type_8
11914,assembly_line_type_8
15304,assembly_line_type_8
132,assembly_line_type_8
17156,assembly_line_type_8
6814,assembly_line_type_8
8577,assembly_line_type_8
3733,assembly_line_type_8
8680,assembly_line_type_8
9962,assembly_line_type_8
12361,assembly_line_type_8
3942,assembly_line_type_8
11236,assembly_line_type_8
12958,assembly_line_type_8
11539,assembly_line_type_8
1173,assembly_line_type_8
5325,assembly_line_type_8
17974,assembly_line_type_8
14534,assembly_line_type_8
18496,assembly_line_type_8
7568,assembly_line_type_8
5771,assembly_line_type_8
2654,assembly_line_type_8
9008,assembly_line_type_8
6666,assembly_line_type_8
10770,assembly_line_type_8
6744,assembly_line_type_8
10073,assembly_line_type_8
7203,assembly_line_type_8
13574,assembly_line_type_8
2706,assembly_line_type_8
9028,assembly_line_type_8
9378,assembly_line_type_8
2787,assembly_line_type_8
16787,assembly_line_type_8
5011,assembly_line_type_8
9579,assembly_line_type_8
1255,assembly_line_type_8
17727,assembly_line_type_8
4729,assembly_line_type_8
5247,assembly_line_type_8
12987,assembly_line_type_8
16192,assembly_line_type_8
17573,assembly_line_type_8
15788,assembly_line_type_8
5722,assembly_line_type_8
9078,assembly_line_type_8
12592,assembly_line_type_8
708,assembly_line_type_8
9603,assembly_line_type_8
9860,assembly_line_type_8
16480,assembly_line_type_8
18088,assembly_line_type_8
15001,assembly_line_type_8
16425,assembly_line_type_8
13320,assembly_line_type_8
2100,assembly_line_type_8
11320,assembly_line_type_8
477,assembly_line_type_8
15076,assembly_line_type_8
7910,assembly_line_type_8
13578,assembly_line_type_8
11316,assembly_line_type_8
1245,assembly_line_type_8
6028,assembly_line_type_8
18323,assembly_line_type_8
18005,assembly_line_type_8
17342,assembly_line_type_8
7269,assembly_line_type_8
17874,assembly_line_type_8
12872,assembly_line_type_8
5589,assembly_line_type_8
18528,assembly_line_type_8
9910,assembly_line_type_8
13005,assembly_line_type_8
1110,assembly_line_type_8
12442,assembly_line_type_8
9611,assembly_line_type_8
11875,assembly_line_type_8
14868,assembly_line_type_8
12353,assembly_line_type_8
4526,assembly_line_type_8
10721,assembly_line_type_8
8079,assembly_line_type_8
5030,assembly_line_type_8
9900,assembly_line_type_8
291,assembly_line_type_8
15017,assembly_line_type_8
582,assembly_line_type_8
15314,assembly_line_type_8
9277,assembly_line_type_8
9821,assembly_line_type_8
9922,assembly_line_type_8
12075,assembly_line_type_8
14408,assembly_line_type_8
6472,assembly_line_type_8
1344,assembly_line_type_8
6103,assembly_line_type_8
11404,assembly_line_type_8
12535,assembly_line_type_8
673,assembly_line_type_8
17948,assembly_line_type_8
8444,assembly_line_type_8
14255,assembly_line_type_8
12537,assembly_line_type_8
8404,assembly_line_type_8
11162,assembly_line_type_9
18081,assembly_line_type_8
11158,assembly_line_type_8
4032,assembly_line_type_8
4776,assembly_line_type_8
3454,assembly_line_type_8
9309,assembly_line_type_8
5880,assembly_line_type_8
8252,assembly_line_type_8
11708,assembly_line_type_8
6129,assembly_line_type_8
17135,assembly_line_type_8
39,assembly_line_type_8
13805,assembly_line_type_8
11781,assembly_line_type_8
5954,assembly_line_type_8
13093,assembly_line_type_8
11195,assembly_line_type_8
6188,assembly_line_type_8
1257,assembly_line_type_8
10829,assembly_line_type_8
14770,assembly_line_type_2
15162,assembly_line_type_2
13291,assembly_line_type_8
13291,assembly_line_type_6
10363,assembly_line_type_8
10363,assembly_line_type_6
6994,assembly_line_type_8
13301,assembly_line_type_8
13301,assembly_line_type_10
414,assembly_line_type_8
414,assembly_line_type_6
4011,assembly_line_type_4
4011,assembly_line_type_8
9520,assembly_line_type_8
9520,assembly_line_type_4
14578,assembly_line_type_6
17489,assembly_line_type_8
17489,assembly_line_type_4
3313,assembly_line_type_8
3313,assembly_line_type_6
5726,assembly_line_type_6
5726,assembly_line_type_8
5726,assembly_line_type_4
6166,assembly_line_type_6
6166,assembly_line_type_8
42,assembly_line_type_8
42,assembly_line_type_6
4323,assembly_line_type_6
4323,assembly_line_type_8
16335,assembly_line_type_6
6948,assembly_line_type_8
6948,assembly_line_type_6
9620,assembly_line_type_6
9620,assembly_line_type_8
9250,assembly_line_type_6
9250,assembly_line_type_8
526,assembly_line_type_6
526,assembly_line_type_8
18540,assembly_line_type_8
6072,assembly_line_type_8
3794,assembly_line_type_8
11153,assembly_line_type_8
15040,assembly_line_type_8
5705,assembly_line_type_8
15740,assembly_line_type_8
17193,assembly_line_type_8
6572,assembly_line_type_8
4490,assembly_line_type_8
4312,assembly_line_type_2
13931,assembly_line_type_8
10718,assembly_line_type_8
1363,assembly_line_type_8
6617,assembly_line_type_8
18200,assembly_line_type_8
15465,assembly_line_type_8
11911,assembly_line_type_8
1277,assembly_line_type_8
4215,assembly_line_type_8
2809,assembly_line_type_8
3707,assembly_line_type_8
6064,assembly_line_type_8
10038,assembly_line_type_8
1456,assembly_line_type_8
3775,assembly_line_type_8
14953,assembly_line_type_8
15445,assembly_line_type_8
8251,assembly_line_type_8
10506,assembly_line_type_8
7861,assembly_line_type_8
5460,assembly_line_type_8
15522,assembly_line_type_8
16499,assembly_line_type_8
11912,assembly_line_type_8
2645,assembly_line_type_8
13401,assembly_line_type_8
13864,assembly_line_type_8
15435,assembly_line_type_8
3002,assembly_line_type_8
17544,assembly_line_type_8
17674,assembly_line_type_8
5162,assembly_line_type_8
11204,assembly_line_type_8
15509,assembly_line_type_8
12789,assembly_line_type_8
14944,assembly_line_type_8
2863,assembly_line_type_8
16611,assembly_line_type_8
3614,assembly_line_type_8
5477,assembly_line_type_8
3668,assembly_line_type_8
14178,assembly_line_type_8
9031,assembly_line_type_8
13911,assembly_line_type_8
2481,assembly_line_type_8
15157,assembly_line_type_8
13903,assembly_line_type_8
13811,assembly_line_type_8
8202,assembly_line_type_8
13443,assembly_line_type_8
14825,assembly_line_type_8
7654,assembly_line_type_8
776,assembly_line_type_8
5754,assembly_line_type_8
15122,assembly_line_type_8
15940,assembly_line_type_8
17946,assembly_line_type_8
7054,assembly_line_type_8
3135,assembly_line_type_8
7433,assembly_line_type_8
7007,assembly_line_type_8
3148,assembly_line_type_8
9946,assembly_line_type_8
4889,assembly_line_type_2
18216,assembly_line_type_6
3907,assembly_line_type_8
5338,assembly_line_type_4
5338,assembly_line_type_8
5338,assembly_line_type_10
5338,assembly_line_type_6
568,assembly_line_type_8
568,assembly_line_type_6
568,assembly_line_type_10
11032,assembly_line_type_8
11032,assembly_line_type_6
5100,assembly_line_type_8
5100,assembly_line_type_6
4165,assembly_line_type_4
4165,assembly_line_type_8
10633,assembly_line_type_7
1858,assembly_line_type_8
1858,assembly_line_type_6
10171,assembly_line_type_6
10171,assembly_line_type_8
3054,assembly_line_type_4
3054,assembly_line_type_2
3054,assembly_line_type_8
3054,assembly_line_type_6
3054,assembly_line_type_7
295,assembly_line_type_6
2093,assembly_line_type_6
2093,assembly_line_type_8
6414,assembly_line_type_6
13111,assembly_line_type_6
5967,assembly_line_type_8
10364,assembly_line_type_8
14108,assembly_line_type_8
8364,assembly_line_type_8
10456,assembly_line_type_8
15672,assembly_line_type_8
13667,assembly_line_type_8
7589,assembly_line_type_8
1169,assembly_line_type_8
1169,assembly_line_type_6
18482,assembly_line_type_8
18482,assembly_line_type_7
2157,assembly_line_type_8
2157,assembly_line_type_7
2157,assembly_line_type_4
11132,assembly_line_type_8
1366,assembly_line_type_4
1366,assembly_line_type_8
15817,assembly_line_type_4
15817,assembly_line_type_8
8533,assembly_line_type_8
8533,assembly_line_type_7
17113,assembly_line_type_8
17113,assembly_line_type_7
7579,assembly_line_type_6
8066,assembly_line_type_6
8066,assembly_line_type_8
6794,assembly_line_type_8
6794,assembly_line_type_6
3674,assembly_line_type_8
3674,assembly_line_type_4
3674,assembly_line_type_6
15969,assembly_line_type_2
15969,assembly_line_type_4
15969,assembly_line_type_6
15969,assembly_line_type_7
15969,assembly_line_type_8
18223,assembly_line_type_8
18223,assembly_line_type_7
1674,assembly_line_type_7
1674,assembly_line_type_8
11586,assembly_line_type_8
11586,assembly_line_type_4
11586,assembly_line_type_7
10646,assembly_line_type_8
10646,assembly_line_type_7
13190,assembly_line_type_7
13190,assembly_line_type_8
8094,assembly_line_type_8
8094,assembly_line_type_7
2895,assembly_line_type_8
15633,assembly_line_type_8
17410,assembly_line_type_8
8838,assembly_line_type_8
6897,assembly_line_type_8
15272,assembly_line_type_2
17964,assembly_line_type_8
690,assembly_line_type_8
3930,assembly_line_type_8
741,assembly_line_type_8
16292,assembly_line_type_8
8425,assembly_line_type_8
3616,assembly_line_type_8
711,assembly_line_type_8
711,assembly_line_type_2
1189,assembly_line_type_8
2058,assembly_line_type_8
4706,assembly_line_type_8
8782,assembly_line_type_8
15153,assembly_line_type_8
15869,assembly_line_type_8
18107,assembly_line_type_8
12522,assembly_line_type_8
9624,assembly_line_type_8
7540,assembly_line_type_8
8920,assembly_line_type_8
12128,assembly_line_type_8
7905,assembly_line_type_8
9834,assembly_line_type_8
3995,assembly_line_type_8
14247,assembly_line_type_8
4583,assembly_line_type_8
13819,assembly_line_type_8
4100,assembly_line_type_8
15256,assembly_line_type_8
11263,assembly_line_type_8
6469,assembly_line_type_8
11031,assembly_line_type_8
10928,assembly_line_type_8
14704,assembly_line_type_8
12842,assembly_line_type_8
18135,assembly_line_type_8
16760,assembly_line_type_8
467,assembly_line_type_8
5431,assembly_line_type_8
15642,assembly_line_type_8
12065,assembly_line_type_8
5507,assembly_line_type_8
9184,assembly_line_type_8
14881,assembly_line_type_8
13209,assembly_line_type_8
119,assembly_line_type_8
15030,assembly_line_type_8
6358,assembly_line_type_8
6358,assembly_line_type_2
4021,assembly_line_type_8
14145,assembly_line_type_8
17026,assembly_line_type_8
5866,assembly_line_type_8
5788,assembly_line_type_8
16426,assembly_line_type_8
7015,assembly_line_type_8
3137,assembly_line_type_8
10386,assembly_line_type_8
6240,assembly_line_type_2
6240,assembly_line_type_8
7123,assembly_line_type_8
18429,assembly_line_type_8
