id,car_variant
5681,car_variant_14
10981,car_variant_20
11271,car_variant_13
11271,car_variant_11
3594,car_variant_14
3594,car_variant_11
3242,car_variant_14
3242,car_variant_11
17567,car_variant_14
17567,car_variant_11
5736,car_variant_11
5736,car_variant_14
13353,car_variant_20
11198,car_variant_11
11198,car_variant_13
16865,car_variant_54
16865,car_variant_13
16865,car_variant_11
8840,car_variant_54
8840,car_variant_14
8840,car_variant_11
13974,car_variant_54
13974,car_variant_13
13974,car_variant_11
4339,car_variant_54
4339,car_variant_13
4339,car_variant_11
14540,car_variant_13
14540,car_variant_11
14540,car_variant_54
183,car_variant_13
183,car_variant_11
13862,car_variant_14
13862,car_variant_11
2590,car_variant_11
2590,car_variant_13
12015,car_variant_13
12015,car_variant_11
16141,car_variant_13
16141,car_variant_11
8599,car_variant_11
8599,car_variant_13
5484,car_variant_13
5484,car_variant_11
9610,car_variant_13
11215,car_variant_13
11215,car_variant_11
9944,car_variant_5
3861,car_variant_11
3861,car_variant_13
7452,car_variant_13
11994,car_variant_14
11994,car_variant_11
4651,car_variant_11
861,car_variant_11
861,car_variant_14
6321,car_variant_13
6321,car_variant_11
5379,car_variant_13
5379,car_variant_11
3693,car_variant_11
3693,car_variant_13
5190,car_variant_13
5190,car_variant_11
5190,car_variant_7
5340,car_variant_13
5340,car_variant_11
8566,car_variant_11
8566,car_variant_13
4146,car_variant_13
4146,car_variant_11
11291,car_variant_11
11291,car_variant_13
3842,car_variant_21
2353,car_variant_11
2353,car_variant_15
10530,car_variant_15
14233,car_variant_11
4747,car_variant_11
5043,car_variant_11
16588,car_variant_20
3156,car_variant_11
14994,car_variant_11
6749,car_variant_11
4300,car_variant_11
7624,car_variant_34
7624,car_variant_35
3974,car_variant_34
3974,car_variant_35
1351,car_variant_34
1351,car_variant_35
9485,car_variant_34
13841,car_variant_34
13841,car_variant_35
17730,car_variant_34
17730,car_variant_35
3451,car_variant_34
1789,car_variant_35
1789,car_variant_34
12373,car_variant_11
9276,car_variant_11
6418,car_variant_11
15844,car_variant_11
14903,car_variant_20
6218,car_variant_11
8662,car_variant_11
2842,car_variant_20
16558,car_variant_11
2499,car_variant_11
5839,car_variant_11
1601,car_variant_11
6416,car_variant_11
5272,car_variant_11
11395,car_variant_11
6644,car_variant_11
13239,car_variant_11
7912,car_variant_11
883,car_variant_11
4460,car_variant_11
8134,car_variant_11
3726,car_variant_11
9647,car_variant_11
1481,car_variant_11
12651,car_variant_11
14467,car_variant_11
13883,car_variant_11
11694,car_variant_11
6450,car_variant_11
9885,car_variant_20
9885,car_variant_11
16982,car_variant_11
816,car_variant_11
18544,car_variant_11
7476,car_variant_11
16998,car_variant_11
3234,car_variant_11
550,car_variant_11
7951,car_variant_11
12236,car_variant_11
3824,car_variant_11
7319,car_variant_11
242,car_variant_11
14552,car_variant_11
4618,car_variant_11
17659,car_variant_11
1053,car_variant_11
12082,car_variant_11
12284,car_variant_11
12886,car_variant_11
3164,car_variant_11
7645,car_variant_11
13432,car_variant_11
16455,car_variant_11
6300,car_variant_11
12668,car_variant_11
5853,car_variant_11
13531,car_variant_11
11531,car_variant_11
15962,car_variant_11
11194,car_variant_11
13461,car_variant_11
2223,car_variant_11
18197,car_variant_11
4532,car_variant_11
2280,car_variant_11
10377,car_variant_11
14909,car_variant_11
10988,car_variant_11
8765,car_variant_11
10535,car_variant_11
17650,car_variant_11
14443,car_variant_11
7420,car_variant_20
2505,car_variant_11
8567,car_variant_11
3130,car_variant_11
7148,car_variant_11
1225,car_variant_11
8116,car_variant_11
15425,car_variant_11
8950,car_variant_11
13229,car_variant_11
5227,car_variant_11
3225,car_variant_11
16461,car_variant_11
10380,car_variant_11
10615,car_variant_11
1946,car_variant_11
12408,car_variant_11
8875,car_variant_11
10924,car_variant_11
14166,car_variant_11
11915,car_variant_11
5553,car_variant_11
7234,car_variant_11
9260,car_variant_11
4738,car_variant_11
9379,car_variant_11
9379,car_variant_32
256,car_variant_11
15359,car_variant_11
7404,car_variant_11
10286,car_variant_11
16899,car_variant_11
3672,car_variant_11
9443,car_variant_11
16520,car_variant_11
18494,car_variant_11
9363,car_variant_11
5451,car_variant_11
2540,car_variant_11
11545,car_variant_11
4678,car_variant_11
11899,car_variant_11
10518,car_variant_11
11425,car_variant_11
2274,car_variant_11
12111,car_variant_11
8361,car_variant_11
7124,car_variant_23
7124,car_variant_11
7124,car_variant_32
9762,car_variant_23
9762,car_variant_11
9762,car_variant_32
9762,car_variant_22
6467,car_variant_31
8132,car_variant_23
8132,car_variant_11
6033,car_variant_23
6033,car_variant_11
17643,car_variant_11
13469,car_variant_11
13469,car_variant_20
8117,car_variant_11
17299,car_variant_23
11377,car_variant_11
2655,car_variant_11
14490,car_variant_15
14490,car_variant_11
11330,car_variant_15
1974,car_variant_11
2793,car_variant_20
2793,car_variant_11
2793,car_variant_21
2793,car_variant_9
4758,car_variant_11
6609,car_variant_11
17706,car_variant_11
1319,car_variant_11
5464,car_variant_11
14197,car_variant_11
13632,car_variant_20
9981,car_variant_11
3755,car_variant_11
8990,car_variant_11
160,car_variant_11
15823,car_variant_11
8240,car_variant_11
13506,car_variant_11
6462,car_variant_9
6462,car_variant_21
6462,car_variant_11
6462,car_variant_20
2219,car_variant_11
13081,car_variant_20
7423,car_variant_11
7766,car_variant_11
3988,car_variant_11
2017,car_variant_11
14425,car_variant_11
1298,car_variant_11
17829,car_variant_11
948,car_variant_11
2576,car_variant_11
4791,car_variant_11
11063,car_variant_11
13470,car_variant_20
12437,car_variant_20
8903,car_variant_35
8903,car_variant_34
8903,car_variant_20
12804,car_variant_20
8910,car_variant_34
8910,car_variant_35
12399,car_variant_34
12399,car_variant_35
2397,car_variant_11
2397,car_variant_34
2397,car_variant_35
7057,car_variant_34
7057,car_variant_35
17474,car_variant_20
17474,car_variant_35
14781,car_variant_35
11712,car_variant_34
11712,car_variant_35
10512,car_variant_20
5105,car_variant_20
17671,car_variant_20
3330,car_variant_15
11914,car_variant_15
15304,car_variant_15
132,car_variant_15
17156,car_variant_15
6814,car_variant_15
8577,car_variant_15
3733,car_variant_15
3733,car_variant_11
8680,car_variant_15
9962,car_variant_15
12361,car_variant_15
3942,car_variant_11
3942,car_variant_15
11236,car_variant_15
11236,car_variant_11
12958,car_variant_15
12958,car_variant_11
11539,car_variant_11
11539,car_variant_15
1173,car_variant_15
5325,car_variant_11
5325,car_variant_15
17974,car_variant_15
17974,car_variant_11
14534,car_variant_11
14534,car_variant_15
18496,car_variant_15
7568,car_variant_15
7568,car_variant_11
5771,car_variant_15
5771,car_variant_11
2654,car_variant_15
2654,car_variant_11
9008,car_variant_15
6666,car_variant_11
6666,car_variant_15
10770,car_variant_15
6744,car_variant_15
10073,car_variant_15
7203,car_variant_11
7203,car_variant_15
13574,car_variant_15
13574,car_variant_11
2706,car_variant_11
2706,car_variant_15
9028,car_variant_15
9378,car_variant_11
9378,car_variant_15
2787,car_variant_15
16787,car_variant_15
5011,car_variant_15
5011,car_variant_11
9579,car_variant_11
9579,car_variant_15
1255,car_variant_15
17727,car_variant_15
4729,car_variant_15
5247,car_variant_15
12987,car_variant_15
16192,car_variant_15
17573,car_variant_11
17573,car_variant_15
15788,car_variant_15
5722,car_variant_15
9078,car_variant_15
12592,car_variant_11
12592,car_variant_15
708,car_variant_15
9603,car_variant_15
9860,car_variant_15
16480,car_variant_15
18088,car_variant_15
15001,car_variant_15
16425,car_variant_15
13320,car_variant_15
13320,car_variant_11
2100,car_variant_15
2100,car_variant_11
11320,car_variant_15
477,car_variant_15
15076,car_variant_15
7910,car_variant_15
13578,car_variant_15
11316,car_variant_15
1245,car_variant_11
1245,car_variant_15
6028,car_variant_15
18323,car_variant_15
18005,car_variant_15
17342,car_variant_15
7269,car_variant_15
17874,car_variant_15
12872,car_variant_15
5589,car_variant_15
18528,car_variant_15
9910,car_variant_15
13005,car_variant_15
1110,car_variant_15
12442,car_variant_15
9611,car_variant_15
11875,car_variant_15
14868,car_variant_15
12353,car_variant_15
4526,car_variant_15
10721,car_variant_15
8079,car_variant_15
5030,car_variant_15
9900,car_variant_15
291,car_variant_15
291,car_variant_11
15017,car_variant_15
582,car_variant_15
15314,car_variant_15
9277,car_variant_15
9821,car_variant_15
9922,car_variant_15
12075,car_variant_15
14408,car_variant_15
6472,car_variant_15
1344,car_variant_15
6103,car_variant_15
11404,car_variant_15
12535,car_variant_15
673,car_variant_15
17948,car_variant_15
8444,car_variant_15
14255,car_variant_15
12537,car_variant_15
8404,car_variant_15
11162,car_variant_27
18081,car_variant_11
11158,car_variant_11
4032,car_variant_11
4776,car_variant_11
3454,car_variant_11
9309,car_variant_11
5880,car_variant_11
8252,car_variant_11
11708,car_variant_11
6129,car_variant_11
17135,car_variant_11
39,car_variant_11
13805,car_variant_11
11781,car_variant_11
5954,car_variant_11
13093,car_variant_11
11195,car_variant_11
6188,car_variant_11
1257,car_variant_11
10829,car_variant_11
10829,car_variant_15
14770,car_variant_20
15162,car_variant_20
13291,car_variant_11
13291,car_variant_13
10363,car_variant_13
10363,car_variant_11
6994,car_variant_11
13301,car_variant_18
13301,car_variant_11
414,car_variant_13
414,car_variant_11
4011,car_variant_14
4011,car_variant_11
9520,car_variant_14
9520,car_variant_11
14578,car_variant_13
17489,car_variant_11
17489,car_variant_14
3313,car_variant_13
3313,car_variant_11
5726,car_variant_11
5726,car_variant_13
5726,car_variant_14
6166,car_variant_11
6166,car_variant_13
42,car_variant_13
42,car_variant_11
4323,car_variant_13
4323,car_variant_11
16335,car_variant_13
6948,car_variant_13
6948,car_variant_11
9620,car_variant_11
9620,car_variant_13
9250,car_variant_13
9250,car_variant_11
526,car_variant_11
526,car_variant_13
18540,car_variant_11
6072,car_variant_11
3794,car_variant_11
11153,car_variant_11
15040,car_variant_11
5705,car_variant_11
15740,car_variant_11
17193,car_variant_11
6572,car_variant_11
4490,car_variant_11
4312,car_variant_20
13931,car_variant_11
10718,car_variant_11
1363,car_variant_11
6617,car_variant_11
18200,car_variant_11
15465,car_variant_11
11911,car_variant_11
1277,car_variant_11
4215,car_variant_11
2809,car_variant_11
3707,car_variant_11
6064,car_variant_11
10038,car_variant_11
1456,car_variant_11
3775,car_variant_11
14953,car_variant_11
15445,car_variant_11
8251,car_variant_11
10506,car_variant_11
7861,car_variant_11
5460,car_variant_11
15522,car_variant_11
16499,car_variant_11
11912,car_variant_11
2645,car_variant_11
13401,car_variant_11
13864,car_variant_11
15435,car_variant_11
3002,car_variant_11
17544,car_variant_11
17674,car_variant_11
5162,car_variant_11
11204,car_variant_11
15509,car_variant_11
12789,car_variant_11
14944,car_variant_11
2863,car_variant_11
16611,car_variant_11
3614,car_variant_11
5477,car_variant_11
3668,car_variant_11
14178,car_variant_11
9031,car_variant_11
13911,car_variant_11
2481,car_variant_11
15157,car_variant_11
13903,car_variant_11
13811,car_variant_11
8202,car_variant_11
13443,car_variant_11
14825,car_variant_11
7654,car_variant_11
776,car_variant_11
5754,car_variant_11
15122,car_variant_11
15940,car_variant_11
17946,car_variant_11
7054,car_variant_11
3135,car_variant_11
7433,car_variant_11
7007,car_variant_11
3148,car_variant_11
9946,car_variant_11
4889,car_variant_35
4889,car_variant_34
18216,car_variant_13
3907,car_variant_11
5338,car_variant_13
5338,car_variant_11
5338,car_variant_18
5338,car_variant_14
568,car_variant_11
568,car_variant_18
568,car_variant_13
11032,car_variant_11
11032,car_variant_13
5100,car_variant_13
5100,car_variant_11
4165,car_variant_14
4165,car_variant_11
10633,car_variant_22
1858,car_variant_13
1858,car_variant_11
10171,car_variant_11
10171,car_variant_13
3054,car_variant_14
3054,car_variant_20
3054,car_variant_11
3054,car_variant_23
3054,car_variant_13
295,car_variant_13
2093,car_variant_13
2093,car_variant_11
6414,car_variant_13
13111,car_variant_13
5967,car_variant_11
10364,car_variant_11
14108,car_variant_11
8364,car_variant_11
10456,car_variant_11
15672,car_variant_11
13667,car_variant_11
7589,car_variant_11
1169,car_variant_13
1169,car_variant_11
18482,car_variant_22
18482,car_variant_11
2157,car_variant_22
2157,car_variant_23
2157,car_variant_14
2157,car_variant_11
11132,car_variant_11
1366,car_variant_11
1366,car_variant_14
15817,car_variant_14
15817,car_variant_11
8533,car_variant_22
8533,car_variant_11
17113,car_variant_22
17113,car_variant_11
7579,car_variant_13
8066,car_variant_13
8066,car_variant_11
6794,car_variant_13
6794,car_variant_11
3674,car_variant_13
3674,car_variant_14
3674,car_variant_11
15969,car_variant_23
15969,car_variant_22
15969,car_variant_14
15969,car_variant_13
15969,car_variant_11
15969,car_variant_20
18223,car_variant_11
18223,car_variant_23
1674,car_variant_22
1674,car_variant_23
1674,car_variant_11
11586,car_variant_11
11586,car_variant_14
11586,car_variant_22
10646,car_variant_23
10646,car_variant_22
10646,car_variant_11
13190,car_variant_23
13190,car_variant_11
13190,car_variant_22
8094,car_variant_11
8094,car_variant_23
8094,car_variant_22
2895,car_variant_11
15633,car_variant_11
17410,car_variant_11
8838,car_variant_11
6897,car_variant_11
15272,car_variant_20
17964,car_variant_11
690,car_variant_11
3930,car_variant_11
741,car_variant_11
16292,car_variant_11
8425,car_variant_11
3616,car_variant_11
711,car_variant_20
711,car_variant_11
1189,car_variant_11
2058,car_variant_11
4706,car_variant_15
8782,car_variant_15
15153,car_variant_15
15869,car_variant_11
15869,car_variant_15
18107,car_variant_15
12522,car_variant_15
9624,car_variant_15
9624,car_variant_11
7540,car_variant_15
8920,car_variant_15
12128,car_variant_15
7905,car_variant_15
7905,car_variant_11
9834,car_variant_15
9834,car_variant_11
3995,car_variant_11
3995,car_variant_15
14247,car_variant_15
14247,car_variant_11
4583,car_variant_15
13819,car_variant_15
4100,car_variant_15
4100,car_variant_11
15256,car_variant_15
15256,car_variant_11
11263,car_variant_15
6469,car_variant_15
6469,car_variant_11
11031,car_variant_15
10928,car_variant_15
10928,car_variant_11
14704,car_variant_15
14704,car_variant_11
12842,car_variant_15
18135,car_variant_11
18135,car_variant_15
16760,car_variant_15
16760,car_variant_11
467,car_variant_11
467,car_variant_15
5431,car_variant_11
5431,car_variant_15
15642,car_variant_11
15642,car_variant_15
12065,car_variant_11
12065,car_variant_15
5507,car_variant_15
9184,car_variant_11
9184,car_variant_15
14881,car_variant_15
13209,car_variant_15
119,car_variant_15
15030,car_variant_11
15030,car_variant_15
6358,car_variant_15
6358,car_variant_20
4021,car_variant_11
4021,car_variant_15
14145,car_variant_15
17026,car_variant_15
5866,car_variant_15
5788,car_variant_15
16426,car_variant_15
7015,car_variant_15
7015,car_variant_11
3137,car_variant_15
3137,car_variant_11
10386,car_variant_15
6240,car_variant_15
6240,car_variant_20
7123,car_variant_15
18429,car_variant_15
15836,car_variant_11
15836,car_variant_15
1018,car_variant_15
2465,car_variant_11
2465,car_variant_15
10410,car_variant_15
10410,car_variant_11
10410,car_variant_38
5769,car_variant_15
17143,car_variant_15
14933,car_variant_15
18368,car_variant_11
18368,car_variant_15
8789,car_variant_15
8789,car_variant_11
16314,car_variant_15
16314,car_variant_11
15284,car_variant_11
15284,car_variant_15
340,car_variant_15
340,car_variant_11
2577,car_variant_15
2577,car_variant_11
12761,car_variant_11
12761,car_variant_15
16544,car_variant_11
3869,car_variant_15
8082,car_variant_11
14151,car_variant_15
14151,car_variant_11
14217,car_variant_15
14217,car_variant_11
8057,car_variant_15
8057,car_variant_11
5975,car_variant_15
5975,car_variant_11
6934,car_variant_15
2290,car_variant_15
3553,car_variant_15
11107,car_variant_11
11107,car_variant_15
15197,car_variant_15
7871,car_variant_15
7871,car_variant_11
12748,car_variant_15
7128,car_variant_15
7128,car_variant_11
1822,car_variant_15
1822,car_variant_11
12198,car_variant_15
12198,car_variant_11
1530,car_variant_15
12784,car_variant_11
12784,car_variant_15
16277,car_variant_15
11237,car_variant_15
8511,car_variant_15
9360,car_variant_15
4402,car_variant_11
