id,issue_type
3668,issue_type_2
14178,issue_type_1
9031,issue_type_1
13911,issue_type_2
2481,issue_type_1
15157,issue_type_1
13903,issue_type_1
13811,issue_type_1
8202,issue_type_1
13443,issue_type_2
14825,issue_type_1
7654,issue_type_1
776,issue_type_2
5754,issue_type_2
15122,issue_type_1
15940,issue_type_2
17946,issue_type_2
7054,issue_type_1
3135,issue_type_1
7433,issue_type_1
7007,issue_type_1
3148,issue_type_2
9946,issue_type_1
4889,issue_type_2
18216,issue_type_1
3907,issue_type_2
5338,issue_type_1
568,issue_type_1
11032,issue_type_1
5100,issue_type_1
4165,issue_type_2
10633,issue_type_4
1858,issue_type_1
10171,issue_type_1
3054,issue_type_1
295,issue_type_1
2093,issue_type_1
6414,issue_type_1
13111,issue_type_1
5967,issue_type_1
10364,issue_type_2
14108,issue_type_2
8364,issue_type_2
10456,issue_type_2
15672,issue_type_2
13667,issue_type_2
7589,issue_type_1
1169,issue_type_1
18482,issue_type_2
2157,issue_type_1
11132,issue_type_2
1366,issue_type_1
15817,issue_type_1
8533,issue_type_2
17113,issue_type_2
7579,issue_type_1
8066,issue_type_1
6794,issue_type_1
3674,issue_type_1
15969,issue_type_1
18223,issue_type_2
1674,issue_type_4
11586,issue_type_4
10646,issue_type_4
13190,issue_type_4
8094,issue_type_4
2895,issue_type_1
15633,issue_type_2
17410,issue_type_1
8838,issue_type_1
6897,issue_type_1
15272,issue_type_1
17964,issue_type_1
690,issue_type_1
3930,issue_type_1
741,issue_type_1
16292,issue_type_1
8425,issue_type_2
3616,issue_type_1
711,issue_type_1
1189,issue_type_2
2058,issue_type_4
4706,issue_type_2
8782,issue_type_2
15153,issue_type_2
15869,issue_type_1
18107,issue_type_2
12522,issue_type_2
9624,issue_type_1
7540,issue_type_2
8920,issue_type_2
12128,issue_type_2
7905,issue_type_1
9834,issue_type_1
3995,issue_type_1
14247,issue_type_1
4583,issue_type_2
13819,issue_type_2
4100,issue_type_1
15256,issue_type_1
11263,issue_type_2
6469,issue_type_1
11031,issue_type_2
10928,issue_type_1
14704,issue_type_1
12842,issue_type_2
18135,issue_type_1
16760,issue_type_1
467,issue_type_1
5431,issue_type_1
15642,issue_type_1
12065,issue_type_1
5507,issue_type_2
9184,issue_type_1
14881,issue_type_2
13209,issue_type_2
119,issue_type_2
15030,issue_type_1
6358,issue_type_1
4021,issue_type_1
14145,issue_type_2
17026,issue_type_2
5866,issue_type_2
5788,issue_type_2
16426,issue_type_2
7015,issue_type_1
3137,issue_type_1
10386,issue_type_2
6240,issue_type_1
7123,issue_type_2
18429,issue_type_2
15836,issue_type_1
1018,issue_type_2
2465,issue_type_1
10410,issue_type_1
5769,issue_type_2
17143,issue_type_2
14933,issue_type_2
18368,issue_type_1
8789,issue_type_1
16314,issue_type_1
15284,issue_type_1
340,issue_type_1
2577,issue_type_1
12761,issue_type_1
16544,issue_type_1
3869,issue_type_2
8082,issue_type_1
14151,issue_type_1
14217,issue_type_1
8057,issue_type_1
5975,issue_type_1
6934,issue_type_2
2290,issue_type_2
3553,issue_type_2
11107,issue_type_1
15197,issue_type_2
7871,issue_type_1
12748,issue_type_2
7128,issue_type_1
1822,issue_type_1
12198,issue_type_1
1530,issue_type_2
12784,issue_type_1
16277,issue_type_2
11237,issue_type_2
8511,issue_type_2
9360,issue_type_2
4402,issue_type_1
1496,issue_type_1
16672,issue_type_2
6440,issue_type_1
12808,issue_type_2
15369,issue_type_2
8403,issue_type_2
10185,issue_type_1
12055,issue_type_2
13808,issue_type_2
6265,issue_type_2
11221,issue_type_1
13896,issue_type_1
605,issue_type_2
3894,issue_type_1
13590,issue_type_1
17954,issue_type_1
8608,issue_type_1
1894,issue_type_2
12523,issue_type_1
6388,issue_type_1
15854,issue_type_2
13176,issue_type_2
10501,issue_type_2
16845,issue_type_1
15897,issue_type_1
261,issue_type_1
17068,issue_type_2
4061,issue_type_1
8846,issue_type_2
5531,issue_type_2
18324,issue_type_2
6020,issue_type_1
4699,issue_type_1
16302,issue_type_1
17308,issue_type_1
4164,issue_type_1
12232,issue_type_1
17103,issue_type_1
10390,issue_type_1
3370,issue_type_1
693,issue_type_1
9133,issue_type_1
12862,issue_type_2
13404,issue_type_1
6262,issue_type_1
3737,issue_type_1
14157,issue_type_1
2036,issue_type_1
1444,issue_type_1
16876,issue_type_2
11385,issue_type_1
6241,issue_type_1
17195,issue_type_1
3402,issue_type_1
7163,issue_type_1
13799,issue_type_1
14652,issue_type_1
8882,issue_type_1
17298,issue_type_2
18174,issue_type_1
2785,issue_type_1
16390,issue_type_2
10841,issue_type_1
2756,issue_type_1
3687,issue_type_1
13586,issue_type_2
14207,issue_type_1
2896,issue_type_2
8368,issue_type_2
1762,issue_type_1
13873,issue_type_1
10219,issue_type_2
2574,issue_type_1
10832,issue_type_1
9240,issue_type_1
4653,issue_type_1
921,issue_type_1
8682,issue_type_1
17396,issue_type_2
16135,issue_type_1
11029,issue_type_2
5901,issue_type_1
16462,issue_type_1
9162,issue_type_1
1848,issue_type_1
16430,issue_type_1
2509,issue_type_1
12689,issue_type_2
7618,issue_type_2
7532,issue_type_1
793,issue_type_1
2026,issue_type_2
17202,issue_type_1
13850,issue_type_1
6950,issue_type_1
3953,issue_type_1
18192,issue_type_1
17799,issue_type_1
8149,issue_type_2
12934,issue_type_1
18221,issue_type_2
12245,issue_type_1
13946,issue_type_1
8738,issue_type_4
3319,issue_type_1
16783,issue_type_2
5874,issue_type_1
3691,issue_type_1
1076,issue_type_1
6344,issue_type_2
8401,issue_type_1
10133,issue_type_1
365,issue_type_2
17828,issue_type_2
6620,issue_type_2
12297,issue_type_1
6775,issue_type_1
17064,issue_type_1
18008,issue_type_2
15029,issue_type_2
1356,issue_type_2
9546,issue_type_1
10231,issue_type_2
3935,issue_type_2
2885,issue_type_1
2055,issue_type_1
12150,issue_type_1
13629,issue_type_1
2973,issue_type_1
3409,issue_type_1
6068,issue_type_1
2202,issue_type_1
3165,issue_type_1
12344,issue_type_1
6422,issue_type_1
10603,issue_type_1
5253,issue_type_1
6533,issue_type_1
8004,issue_type_1
6034,issue_type_1
11116,issue_type_1
13094,issue_type_1
446,issue_type_1
15743,issue_type_1
12172,issue_type_1
4968,issue_type_1
18334,issue_type_1
13159,issue_type_4
16530,issue_type_1
16032,issue_type_1
2691,issue_type_1
8858,issue_type_1
2638,issue_type_1
7179,issue_type_1
17894,issue_type_2
16344,issue_type_1
3807,issue_type_1
6646,issue_type_2
10193,issue_type_1
8512,issue_type_1
6553,issue_type_1
15679,issue_type_1
14852,issue_type_1
18068,issue_type_1
13966,issue_type_4
12457,issue_type_4
3149,issue_type_2
5843,issue_type_2
17403,issue_type_4
14845,issue_type_1
14086,issue_type_2
5449,issue_type_4
10875,issue_type_2
10271,issue_type_1
15503,issue_type_1
10580,issue_type_2
3659,issue_type_2
791,issue_type_2
825,issue_type_4
3683,issue_type_2
96,issue_type_2
12388,issue_type_1
5850,issue_type_2
7754,issue_type_1
11620,issue_type_2
18126,issue_type_2
9050,issue_type_1
17338,issue_type_2
13514,issue_type_1
12863,issue_type_1
17311,issue_type_2
12961,issue_type_1
219,issue_type_2
5303,issue_type_2
6607,issue_type_2
790,issue_type_2
9864,issue_type_2
5684,issue_type_2
5002,issue_type_1
17982,issue_type_2
16145,issue_type_2
174,issue_type_1
12091,issue_type_2
13998,issue_type_2
5114,issue_type_2
10582,issue_type_1
16786,issue_type_2
8529,issue_type_2
2984,issue_type_1
15134,issue_type_1
4878,issue_type_2
18297,issue_type_2
6224,issue_type_2
2072,issue_type_2
1569,issue_type_1
8506,issue_type_2
17265,issue_type_2
2448,issue_type_2
3734,issue_type_1
14984,issue_type_2
10345,issue_type_1
8358,issue_type_2
6348,issue_type_2
7000,issue_type_2
4068,issue_type_2
3189,issue_type_2
12893,issue_type_2
16820,issue_type_2
12192,issue_type_2
16330,issue_type_2
10739,issue_type_2
2221,issue_type_2
13715,issue_type_2
7533,issue_type_2
15470,issue_type_2
8279,issue_type_2
2324,issue_type_2
2685,issue_type_2
13501,issue_type_1
6377,issue_type_2
1962,issue_type_1
5133,issue_type_2
6519,issue_type_2
2832,issue_type_2
6109,issue_type_2
17588,issue_type_1
8288,issue_type_2
566,issue_type_2
7239,issue_type_1
7432,issue_type_1
16806,issue_type_2
11364,issue_type_1
10159,issue_type_1
16051,issue_type_2
9033,issue_type_1
11371,issue_type_2
12244,issue_type_2
7311,issue_type_1
7797,issue_type_2
12360,issue_type_4
9626,issue_type_1
6957,issue_type_2
10197,issue_type_1
4887,issue_type_1
2405,issue_type_1
15556,issue_type_1
15138,issue_type_1
5867,issue_type_1
6891,issue_type_1
6867,issue_type_1
4919,issue_type_1
10901,issue_type_2
1770,issue_type_1
1459,issue_type_1
8908,issue_type_1
15402,issue_type_2
16181,issue_type_1
4670,issue_type_1
3536,issue_type_1
1555,issue_type_1
14885,issue_type_2
10494,issue_type_1
510,issue_type_2
13949,issue_type_1
17748,issue_type_1
1649,issue_type_4
5806,issue_type_1
7665,issue_type_4
13400,issue_type_1
9483,issue_type_1
15297,issue_type_1
10394,issue_type_1
15024,issue_type_1
9570,issue_type_2
169,issue_type_4
926,issue_type_1
14060,issue_type_4
11375,issue_type_1
4170,issue_type_1
6591,issue_type_1
8419,issue_type_2
16837,issue_type_1
13732,issue_type_2
17366,issue_type_1
8684,issue_type_1
11058,issue_type_1
4386,issue_type_1
2930,issue_type_1
13218,issue_type_1
6347,issue_type_1
6741,issue_type_1
4899,issue_type_1
9361,issue_type_1
6549,issue_type_2
15575,issue_type_2
4082,issue_type_2
2599,issue_type_2
9271,issue_type_1
14708,issue_type_1
17509,issue_type_1
15222,issue_type_2
18177,issue_type_2
3085,issue_type_1
8885,issue_type_4
4469,issue_type_2
16546,issue_type_1
2712,issue_type_1
12861,issue_type_1
10727,issue_type_2
2085,issue_type_1
3937,issue_type_1
5333,issue_type_1
16714,issue_type_1
760,issue_type_1
7653,issue_type_1
13494,issue_type_1
12997,issue_type_1
1193,issue_type_1
13860,issue_type_1
7977,issue_type_1
2268,issue_type_1
15945,issue_type_4
7494,issue_type_2
2587,issue_type_1
12593,issue_type_1
18314,issue_type_1
3129,issue_type_1
2515,issue_type_1
8561,issue_type_2
14948,issue_type_1
3695,issue_type_1
8945,issue_type_1
11102,issue_type_4
18475,issue_type_1
632,issue_type_1
12453,issue_type_1
7377,issue_type_1
16654,issue_type_1
2375,issue_type_1
5717,issue_type_1
16733,issue_type_1
7639,issue_type_1
2476,issue_type_2
2837,issue_type_2
12472,issue_type_1
13836,issue_type_2
3374,issue_type_2
4833,issue_type_2
9899,issue_type_2
13973,issue_type_2
723,issue_type_1
17158,issue_type_2
4288,issue_type_1
1602,issue_type_1
13496,issue_type_2
16744,issue_type_2
8859,issue_type_2
565,issue_type_1
157,issue_type_1
9245,issue_type_1
10146,issue_type_1
6230,issue_type_2
10607,issue_type_1
18534,issue_type_1
5019,issue_type_1
18139,issue_type_1
10950,issue_type_1
2483,issue_type_2
13184,issue_type_1
8207,issue_type_1
16782,issue_type_2
2424,issue_type_2
9290,issue_type_2
6816,issue_type_1
1133,issue_type_1
2021,issue_type_1
9023,issue_type_2
7144,issue_type_1
3556,issue_type_1
14806,issue_type_1
5339,issue_type_1
3759,issue_type_1
3840,issue_type_2
57,issue_type_1
1756,issue_type_2
9733,issue_type_1
14735,issue_type_1
8604,issue_type_2
1912,issue_type_2
6819,issue_type_2
12720,issue_type_1
1313,issue_type_2
7940,issue_type_2
10466,issue_type_2
10867,issue_type_1
17887,issue_type_2
2440,issue_type_2
5989,issue_type_1
3784,issue_type_2
5457,issue_type_2
14603,issue_type_2
15867,issue_type_2
4216,issue_type_2
10455,issue_type_2
9979,issue_type_1
18053,issue_type_1
593,issue_type_2
8514,issue_type_2
1206,issue_type_2
828,issue_type_2
3367,issue_type_2
15088,issue_type_2
5732,issue_type_2
8497,issue_type_2
9382,issue_type_2
9208,issue_type_2
11337,issue_type_2
14577,issue_type_2
5701,issue_type_1
5634,issue_type_2
17384,issue_type_2
9642,issue_type_2
4118,issue_type_2
8350,issue_type_2
16306,issue_type_2
16505,issue_type_2
11659,issue_type_2
8936,issue_type_2
6513,issue_type_2
3430,issue_type_2
15622,issue_type_2
16452,issue_type_2
11199,issue_type_2
10170,issue_type_2
6480,issue_type_2
14020,issue_type_2
14680,issue_type_2
478,issue_type_2
15233,issue_type_2
6602,issue_type_2
17325,issue_type_2
14692,issue_type_2
2103,issue_type_2
5652,issue_type_2
1866,issue_type_2
17683,issue_type_2
12251,issue_type_2
5723,issue_type_2
2373,issue_type_2
14370,issue_type_2
16255,issue_type_2
17523,issue_type_2
14574,issue_type_1
11497,issue_type_2
17543,issue_type_2
13780,issue_type_2
10547,issue_type_2
10272,issue_type_2
1590,issue_type_2
5893,issue_type_2
6074,issue_type_2
11865,issue_type_1
5041,issue_type_1
14242,issue_type_1
16102,issue_type_1
8128,issue_type_2
9839,issue_type_1
2252,issue_type_1
11681,issue_type_1
13322,issue_type_2
4049,issue_type_1
10077,issue_type_2
17632,issue_type_2
1631,issue_type_1
2205,issue_type_2
6092,issue_type_2
5953,issue_type_1
12837,issue_type_1
14135,issue_type_1
1799,issue_type_2
1391,issue_type_1
9557,issue_type_2
5802,issue_type_1
15730,issue_type_2
13657,issue_type_1
6190,issue_type_2
14723,issue_type_1
1034,issue_type_2
175,issue_type_1
2154,issue_type_1
12352,issue_type_1
7804,issue_type_1
7596,issue_type_1
17693,issue_type_1
848,issue_type_1
9459,issue_type_2
11438,issue_type_1
5973,issue_type_2
969,issue_type_1
18279,issue_type_1
9802,issue_type_1
10958,issue_type_1
17657,issue_type_1
13664,issue_type_1
10383,issue_type_2
4067,issue_type_1
1538,issue_type_4
17294,issue_type_2
8204,issue_type_1
7970,issue_type_1
18349,issue_type_1
7357,issue_type_4
141,issue_type_2
12612,issue_type_2
8953,issue_type_2
8460,issue_type_1
12359,issue_type_2
10999,issue_type_4
6141,issue_type_2
2359,issue_type_1
10982,issue_type_2
14602,issue_type_1
5999,issue_type_1
17136,issue_type_1
18144,issue_type_1
3568,issue_type_1
412,issue_type_1
13148,issue_type_1
9329,issue_type_1
16060,issue_type_1
307,issue_type_1
13047,issue_type_2
12102,issue_type_2
15756,issue_type_2
10812,issue_type_1
5541,issue_type_1
12377,issue_type_1
17225,issue_type_1
1709,issue_type_1
602,issue_type_2
18353,issue_type_1
10480,issue_type_1
4619,issue_type_1
1362,issue_type_1
6287,issue_type_1
16853,issue_type_1
9186,issue_type_1
7907,issue_type_2
17320,issue_type_2
10120,issue_type_1
11969,issue_type_1
11019,issue_type_1
746,issue_type_1
11134,issue_type_1
18093,issue_type_1
17941,issue_type_1
13972,issue_type_2
1816,issue_type_1
13919,issue_type_2
858,issue_type_1
7108,issue_type_1
1884,issue_type_1
7811,issue_type_1
15298,issue_type_1
15787,issue_type_1
3477,issue_type_1
8863,issue_type_1
1540,issue_type_1
10671,issue_type_1
13665,issue_type_1
10670,issue_type_4
3670,issue_type_1
7180,issue_type_1
13615,issue_type_1
9505,issue_type_1
12131,issue_type_1
13155,issue_type_1
17221,issue_type_1
11489,issue_type_1
13872,issue_type_2
3799,issue_type_4
1054,issue_type_1
18274,issue_type_2
3797,issue_type_1
10594,issue_type_1
10865,issue_type_4
13228,issue_type_1
1622,issue_type_1
133,issue_type_1
14414,issue_type_1
15062,issue_type_1
2208,issue_type_2
2903,issue_type_2
16551,issue_type_1
3871,issue_type_1
15830,issue_type_2
1782,issue_type_2
5285,issue_type_1
13203,issue_type_2
17122,issue_type_2
5871,issue_type_1
18276,issue_type_2
1781,issue_type_2
15491,issue_type_2
7594,issue_type_2
11397,issue_type_2
8637,issue_type_2
3134,issue_type_1
2998,issue_type_2
7469,issue_type_2
15707,issue_type_2
12322,issue_type_2
3425,issue_type_2
18410,issue_type_2
9528,issue_type_2
5444,issue_type_2
11410,issue_type_2
17447,issue_type_2
8302,issue_type_2
16716,issue_type_1
17314,issue_type_2
1072,issue_type_2
4209,issue_type_2
93,issue_type_2
15986,issue_type_2
16020,issue_type_2
12108,issue_type_2
12609,issue_type_2
8776,issue_type_2
16340,issue_type_2
14583,issue_type_2
10253,issue_type_2
296,issue_type_2
8495,issue_type_2
15857,issue_type_2
12710,issue_type_1
12101,issue_type_2
15616,issue_type_2
14111,issue_type_2
2484,issue_type_2
5007,issue_type_1
12542,issue_type_2
7334,issue_type_2
6863,issue_type_2
17443,issue_type_2
4797,issue_type_2
2811,issue_type_2
1893,issue_type_2
12363,issue_type_2
9765,issue_type_2
6294,issue_type_2
8878,issue_type_2
8762,issue_type_2
8978,issue_type_1
7826,issue_type_2
18384,issue_type_2
6688,issue_type_2
5453,issue_type_2
4881,issue_type_2
947,issue_type_2
9573,issue_type_2
12035,issue_type_2
17942,issue_type_2
170,issue_type_2
3886,issue_type_1
6951,issue_type_1
14141,issue_type_1
10127,issue_type_1
1015,issue_type_2
6389,issue_type_1
9197,issue_type_2
2531,issue_type_3
6570,issue_type_1
12520,issue_type_2
16929,issue_type_2
1694,issue_type_1
6384,issue_type_1
14792,issue_type_1
11684,issue_type_1
4732,issue_type_1
4055,issue_type_1
3035,issue_type_1
17125,issue_type_1
17032,issue_type_1
7339,issue_type_1
11909,issue_type_1
4509,issue_type_1
4998,issue_type_1
9482,issue_type_1
12261,issue_type_1
570,issue_type_1
13605,issue_type_2
9160,issue_type_1
15570,issue_type_1
7615,issue_type_1
7338,issue_type_1
5487,issue_type_1
17257,issue_type_1
7859,issue_type_1
2527,issue_type_2
8857,issue_type_1
17855,issue_type_1
6732,issue_type_1
14212,issue_type_1
17933,issue_type_2
4521,issue_type_2
2702,issue_type_2
17932,issue_type_1
5706,issue_type_1
5161,issue_type_1
8733,issue_type_1
202,issue_type_2
14911,issue_type_1
5076,issue_type_2
1195,issue_type_1
3360,issue_type_1
5064,issue_type_1
16687,issue_type_1
13904,issue_type_1
11524,issue_type_2
7195,issue_type_2
912,issue_type_1
7201,issue_type_2
7606,issue_type_1
7981,issue_type_2
2056,issue_type_2
7857,issue_type_1
1267,issue_type_1
17341,issue_type_2
13298,issue_type_1
532,issue_type_1
7463,issue_type_1
6394,issue_type_1
1386,issue_type_1
4461,issue_type_2
15976,issue_type_1
10697,issue_type_1
1684,issue_type_1
16569,issue_type_2
3698,issue_type_1
661,issue_type_1
15808,issue_type_1
189,issue_type_1
14949,issue_type_1
15678,issue_type_1
2724,issue_type_1
2755,issue_type_2
9939,issue_type_1
558,issue_type_1
15760,issue_type_1
9895,issue_type_1
8261,issue_type_1
655,issue_type_1
10689,issue_type_1
7406,issue_type_2
12186,issue_type_1
1526,issue_type_1
4719,issue_type_2
18049,issue_type_1
11094,issue_type_1
1086,issue_type_1
6541,issue_type_2
16552,issue_type_1
18159,issue_type_2
8051,issue_type_1
2759,issue_type_2
10921,issue_type_1
2168,issue_type_1
13307,issue_type_1
3816,issue_type_1
15876,issue_type_1
17082,issue_type_1
14229,issue_type_1
3971,issue_type_1
6124,issue_type_1
1753,issue_type_1
17878,issue_type_1
1338,issue_type_1
2650,issue_type_1
14147,issue_type_1
728,issue_type_1
4276,issue_type_1
12708,issue_type_1
4488,issue_type_1
17975,issue_type_1
12070,issue_type_2
15161,issue_type_1
4143,issue_type_1
13604,issue_type_1
10775,issue_type_1
1379,issue_type_1
12411,issue_type_4
15614,issue_type_1
5908,issue_type_1
16353,issue_type_4
13928,issue_type_1
5808,issue_type_1
10686,issue_type_1
15158,issue_type_2
16492,issue_type_2
16618,issue_type_1
339,issue_type_1
10621,issue_type_1
3896,issue_type_1
2608,issue_type_1
8519,issue_type_1
13672,issue_type_1
4292,issue_type_2
610,issue_type_1
13106,issue_type_1
1766,issue_type_1
10961,issue_type_1
1920,issue_type_1
15913,issue_type_1
6386,issue_type_1
3355,issue_type_1
17052,issue_type_1
2344,issue_type_1
17590,issue_type_4
16424,issue_type_2
15265,issue_type_1
3212,issue_type_1
16140,issue_type_1
12844,issue_type_1
12036,issue_type_1
16914,issue_type_1
17601,issue_type_1
3606,issue_type_1
192,issue_type_1
7458,issue_type_1
18178,issue_type_4
17107,issue_type_1
14281,issue_type_1
6872,issue_type_1
959,issue_type_1
15720,issue_type_1
2281,issue_type_2
8319,issue_type_1
17250,issue_type_1
11446,issue_type_1
13135,issue_type_1
6510,issue_type_1
2313,issue_type_2
2442,issue_type_1
10330,issue_type_1
9512,issue_type_1
2594,issue_type_1
11141,issue_type_1
7261,issue_type_1
11963,issue_type_1
